id,plot,KEY1,SubmissionDate,uuid,start,today,deviceid,subscriberid,username,banner,intro,ENID,country,projectCode,Latitude,Longitude,Altitude,Accuracy,lookup,FDID2,TLID2,parameters,PD_tubers,tuberQuality,tuberSampling,end,instanceID,POID2,POID2_label,plotLength,plotWidth,nrPlants,tubersNr,tubersSmallNr,tubersDiseasedNr,tubersMarketableNr,tubersFW,tubersSmallFW,tubersDiseasedFW,tubersMarketableFW,tubersFWss,tubersPSID,tubersDiseasedFWss,tubersDiseasedPSID,tubersSmallFWss,tubersSmallPSID,tubersMarketableFWss,tubersMarketablePSID,Pdtubers_count,Pdtubers,KEY2,treat,tuberY
56,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,12/23/2020 7:09,7bc552b3ea044f02bba8573cbaea00ba,12/18/2020 9:57,18-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000012,RW,SA,-1.506726,29.7983381,2157.300049,6.967,SARW_E29.7975N-1.5075,SAFDRW180456509952,SATLRW737553951239,plantStand tuberYield,no,no,yes,12/23/2020 7:09,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,SAPORW036547960160,"NPK6_(1,1)",3.2,4.2,33,298,NA,NA,NA,22,NA,NA,NA,450,SAPSRW000274,NA,NA,NA,NA,NA,NA,0,NA,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot[1],NPK6,16.36904762
57,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,12/23/2020 7:09,7bc552b3ea044f02bba8573cbaea00ba,12/18/2020 9:57,18-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000012,RW,SA,-1.506726,29.7983381,2157.300049,6.967,SARW_E29.7975N-1.5075,SAFDRW180456509952,SATLRW737553951239,plantStand tuberYield,no,no,yes,12/23/2020 7:09,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,SAPORW190350543119,"NPK11_rep1_(5,1)",3.2,4.2,28,300,NA,NA,NA,28,NA,NA,NA,380,SAPSRW000278,NA,NA,NA,NA,NA,NA,0,NA,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot[5],NPK11,20.83333333
58,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,12/23/2020 7:09,7bc552b3ea044f02bba8573cbaea00ba,12/18/2020 9:57,18-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000012,RW,SA,-1.506726,29.7983381,2157.300049,6.967,SARW_E29.7975N-1.5075,SAFDRW180456509952,SATLRW737553951239,plantStand tuberYield,no,no,yes,12/23/2020 7:09,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,SAPORW124440275476,"NPK4_UREA2_(4,1)",3.2,4.2,27,187,NA,NA,NA,19,NA,NA,NA,470,SAPSRW000277,NA,NA,NA,NA,NA,NA,0,NA,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot[4],NPK4_UREA2,14.13690476
59,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,12/23/2020 7:09,7bc552b3ea044f02bba8573cbaea00ba,12/18/2020 9:57,18-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000012,RW,SA,-1.506726,29.7983381,2157.300049,6.967,SARW_E29.7975N-1.5075,SAFDRW180456509952,SATLRW737553951239,plantStand tuberYield,no,no,yes,12/23/2020 7:09,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94,SAPORW485834755297,"NPK4_MOP2_(2,1)",3.2,4.2,35,255,NA,NA,NA,24,NA,NA,NA,470,SAPSRW000275,NA,NA,NA,NA,NA,NA,0,NA,uuid:08480e10-8e45-4ca2-b9d1-14cb0d684e94/plot[2],NPK4_MOP2,17.85714286
60,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW064150420688,"NPK4_MOP2_(2,1)",4.8,4.8,30,224,NA,NA,NA,10,NA,NA,NA,450,SAPSRW000560,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[2],NPK4_MOP2,4.340277778
61,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW364181559344,"NPK4_UREA2_(3,1)",4.8,4.8,43,360,NA,NA,NA,17,NA,NA,NA,430,SAPSRW000561,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[3],NPK4_UREA2,7.378472222
62,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW025966652215,"NPK11_rep2_(3,2)",4.8,4.8,47,510,NA,NA,NA,24,NA,NA,NA,400,SAPSRW000564,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[6],NPK11,10.41666667
63,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW901451948253,"NPK6_(1,1)",4.8,4.8,39,310,NA,NA,NA,16,NA,NA,NA,480,SAPSRW000559,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[1],NPK6,6.944444444
64,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW469543875660,"NPK11_rep1_(1,2)",4.8,4.8,44,565,NA,NA,NA,16,NA,NA,NA,420,SAPSRW000562,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[4],NPK11,6.944444444
65,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,7/13/2021 18:12,7bc552b3ea044f02bba8573cbaea00ba,7/13/2021 13:20,13-Jul-21,collect:ZP7KgBbYUQQRjBDj,NA,ciprwanda2020,NA,NA,SAENRW000008,RW,SA,-2.0353332,29.4798903,2307.100098,4.945,SARW_E29.4775N-2.0325,SAFDRW719691736790,SATLRW966025829122,plantStand tuberYield,no,no,yes,7/13/2021 18:06,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0,SAPORW916321181966,"NPK4_DAP2_(2,2)",4.8,4.8,24,280,NA,NA,NA,7,NA,NA,NA,390,SAPSRW000563,NA,NA,NA,NA,NA,NA,0,NA,uuid:087fad90-0ec7-4cc1-8699-c2db702731f0/plot[5],NPK4_DAP2,3.038194444
66,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW715345344131,"NPK4_DAP2_(3,2)",3,3.2,31,261,NA,NA,NA,26.81,NA,NA,NA,310,SAPSRW000394,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[6],NPK4_DAP2,27.92708333
67,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW103533681603,"NPK11_rep2_(1,2)",3.3,3.2,45,327,NA,NA,NA,47.52,NA,NA,NA,350,SAPSRW000391,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[4],NPK11,45
68,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW161711281902,"NPK4_UREA2_(2,1)",3,3.2,30,165,NA,NA,NA,30.76,NA,NA,NA,380,SAPSRW000396,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[3],NPK4_UREA2,32.04166667
69,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW045625165863,"NPK4_MOP2_(1,1)",2.7,3.2,38,279,NA,NA,NA,37.6,NA,NA,NA,350,SAPSRW000392,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[1],NPK4_MOP2,43.51851852
70,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW097858507752,"NPK6_(2,2)",3,3.2,30,127,NA,NA,NA,27.27,NA,NA,NA,370,SAPSRW000395,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[5],NPK6,28.40625
71,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,7/20/2021 4:49,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 11:17,18-Jul-21,collect:5MM5hvDBkNhVRkPT,NA,ciprwanda2020,NA,NA,SAENRW000007,RW,SA,-1.7214922,29.3987762,2455.588006,4.8,SARW_E29.3975N-1.7225,SAFDRW947323130056,SATLRW545022731783,plantStand tuberYield,no,no,yes,7/20/2021 4:48,uuid:0a007202-f759-4d68-9b8a-5420382fee1e,SAPORW207100278435,"NPK11_rep1_(3,1)",2.7,3.2,26,160,NA,NA,NA,21.07,NA,NA,NA,320,SAPSRW000393,NA,NA,NA,NA,NA,NA,0,NA,uuid:0a007202-f759-4d68-9b8a-5420382fee1e/plot[2],NPK11,24.38657407
72,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW723591234885,"NPK4_UREA2_(2,2)",4,3.2,55,385,NA,NA,NA,21.74,NA,NA,NA,390,SAPSRW000075,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[3],NPK4_UREA2,16.984375
73,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW700578069261,"NPK11_rep1_(1,2)",3.9,3.2,53,454,NA,NA,NA,29.3,NA,NA,NA,330,SAPSRW000081,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[2],NPK11,23.4775641
74,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW723655184985,"NPK4_DAP2_(2,1)",3.6,3.2,51,300,NA,NA,NA,22.35,NA,NA,NA,350,SAPSRW000083,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[5],NPK4_DAP2,19.40104167
75,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW326043771075,"NPK6_(1,1)",3.3,3.2,45,298,NA,NA,NA,20.84,NA,NA,NA,360,SAPSRW000082,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[1],NPK6,19.73484848
76,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW775622113893,"NPK4_MOP2_(3,2)",3.6,3.2,50,371,NA,NA,NA,20.75,NA,NA,NA,420,SAPSRW000076,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[4],NPK4_MOP2,18.01215278
77,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,7/18/2021 14:57,7bc552b3ea044f02bba8573cbaea00ba,7/17/2021 8:43,17-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.5953638,29.3941618,2365.704741,4.75,SARW_E29.3925N-1.5925,SAFDRW005812882579,SATLRW121459979000,plantStand tuberYield,no,no,yes,7/18/2021 14:50,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472,SAPORW186485537945,"NPK11_rep2_(3,1)",3.9,3.2,53,446,NA,NA,NA,25.49,NA,NA,NA,310,SAPSRW000084,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b59e34f-3b00-45d3-89ec-5a3fb089f472/plot[6],NPK11,20.42467949
78,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW140176906344,"NPK6_(1,1)",3,3.2,40,212,NA,NA,NA,31.8,NA,NA,NA,470,SAPSRW000107,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[1],NPK6,33.125
79,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW067113770555,"NPK4_DAP2_(2,11)",2.2,3.2,30,190,NA,NA,NA,23.2,NA,NA,NA,440,SAPSRW000108,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[2],NPK4_DAP2,32.95454545
80,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW453565711413,"NPK11_rep2_(3,1)",4.2,3.2,56,280,NA,NA,NA,31.5,NA,NA,NA,450,SAPSRW000106,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[3],NPK11,23.4375
81,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW088375403541,"NPK11_rep1_(1,2)",3,3.2,41,235,NA,NA,NA,38.7,NA,NA,NA,500,SAPSRW000105,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[4],NPK11,40.3125
82,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW398222328644,"NPK4_UREA2_(2,2)",3.3,3.2,43,245,NA,NA,NA,35.38,NA,NA,NA,490,SAPSRW000104,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[5],NPK4_UREA2,33.50378788
83,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,7/20/2021 13:31,7bc552b3ea044f02bba8573cbaea00ba,7/18/2021 12:32,18-Jul-21,collect:ANNr4u72kUQKoTp0,NA,ciprwanda2020,NA,NA,SAENRW000027,RW,SA,-1.7175046,29.3915631,2296.397097,4.75,SARW_E29.3925N-1.7175,SAFDRW414282685775,SATLRW167610352727,plantStand tuberYield,no,no,yes,7/20/2021 13:31,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9,SAPORW272768710919,"NPK4_MOP2_(3,2)",3.3,3.2,44,250,NA,NA,NA,36.2,NA,NA,NA,500,SAPSRW000103,NA,NA,NA,NA,NA,NA,0,NA,uuid:0b7550ef-a828-49a1-b576-60c130b7dbf9/plot[6],NPK4_MOP2,34.28030303
90,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,12/17/2020 20:02,7bc552b3ea044f02bba8573cbaea00ba,12/17/2020 12:15,17-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5079187,29.8471524,1996.400024,4.6,SARW_E29.8475N-1.5075,SAFDRW933572087392,SATLRW933305172981,plantStand tuberYield,no,no,yes,12/17/2020 20:01,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,SAPORW543357845528,"NPK6_(4,1)",3,3.4,50,200,NA,NA,NA,18,NA,NA,NA,405,SAPSRW000212,NA,NA,NA,NA,NA,NA,0,NA,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot[4],NPK6,17.64705882
91,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,12/17/2020 20:02,7bc552b3ea044f02bba8573cbaea00ba,12/17/2020 12:15,17-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5079187,29.8471524,1996.400024,4.6,SARW_E29.8475N-1.5075,SAFDRW933572087392,SATLRW933305172981,plantStand tuberYield,no,no,yes,12/17/2020 20:01,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,SAPORW713418414121,"NPK4_UREA2_(3,1)",3.2,3.7,48,276,NA,NA,NA,29,NA,NA,NA,360,SAPSRW000211,NA,NA,NA,NA,NA,NA,0,NA,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot[3],NPK4_UREA2,24.49324324
92,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,12/17/2020 20:02,7bc552b3ea044f02bba8573cbaea00ba,12/17/2020 12:15,17-Dec-20,3.57E+14,6.35E+14,ciprwanda2020,NA,NA,SAENRW000001,RW,SA,-1.5079187,29.8471524,1996.400024,4.6,SARW_E29.8475N-1.5075,SAFDRW933572087392,SATLRW933305172981,plantStand tuberYield,no,no,yes,12/17/2020 20:01,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de,SAPORW074552064333,"NPK11_rep2_(5,1)",3.35,3.4,47,250,NA,NA,NA,23,NA,NA,NA,450,SAPSRW000213,NA,NA,NA,NA,NA,NA,0,NA,uuid:10e9cf5b-09d4-4744-8233-93c8a512f6de/plot[5],NPK11,20.19315189
